_index,_type,_id,_score,_source.id,_source.names.en,_source.names.vi,_source.names.fr,_source.types,_source.weight,_source.source,_source.name,_source.indexed,_source.names.de,_source.synonyms.en
profession-test,_doc,director_of_financial_planning_and_analysis,0.043408982,director_of_financial_planning_and_analysis,Director of Financial Planning and Analysis,Giám đốc Kế hoạch và phân tích tài chính,Directeur de la planification et de l'analyse financière,job title,10,category-test,Director of Financial Planning and Analysis,1652174966259,,
profession-test,_doc,director_of_information_technology,0.043408982,director_of_information_technology,Director Of Information Technology,Giám đốc công nghệ thông tin,Directeur de la technologie de l'information,job title,10,category-test,Director Of Information Technology,1652174966259,,
profession-test,_doc,director_of_learning_and_development,0.043408982,director_of_learning_and_development,Director of Learning and Development,Giám đốc của Learning and Development,Directeur de l'apprentissage et le développement,job title,10,category-test,Director of Learning and Development,1652174966259,,
profession-test,_doc,director_of_operations,0.043408982,director_of_operations,Director Of Operations,Giám đốc Vận hành,Directeur des opérations,job title,10,category-test,Director Of Operations,1652174966259,,
profession-test,_doc,director_of_product_management,0.043408982,director_of_product_management,Director of Product Management,Giám đốc quản lý sản phẩm,Directeur de la gestion des produits,job title,10,category-test,Director of Product Management,1652174966259,,
profession-test,_doc,director_of_product_marketing,0.043408982,director_of_product_marketing,Director of Product Marketing,Giám đốc tiếp thị sản phẩm,Directeur du marketing produit,job title,10,category-test,Director of Product Marketing,1652174966259,,
profession-test,_doc,director_of_quality,0.043408982,director_of_quality,Director Of Quality,Giám đốc Of Chất lượng,Directeur de la qualité,job title,10,category-test,Director Of Quality,1652174966259,,
profession-test,_doc,director_of_real_estate,0.043408982,director_of_real_estate,Director Of Real Estate,GĐ Bất động sản,Directeur de l'immobilier,job title,10,category-test,Director Of Real Estate,1652174966259,,
profession-test,_doc,director_of_software_development,0.043408982,director_of_software_development,Director Of Software Development,Giám đốc phát triển phần mềm,Directeur du développement logiciel,job title,10,category-test,Director Of Software Development,1652174966259,,
profession-test,_doc,dishwasher,0.043408982,dishwasher,Dishwasher,Máy rửa chén,Lave-vaisselle,job title,10,category-test,Dishwasher,1652174966259,,
profession-test,_doc,dispatcher,0.043408982,dispatcher,Dispatcher,Điều phối,Dispatcher,job title,10,category-test,Dispatcher,1652174966259,,
profession-test,_doc,district_manager,0.043408982,district_manager,District Manager,Quản lý cấp huyện,Chef de district,job title,10,category-test,District Manager,1652174966259,,
profession-test,_doc,district_sales_manager,0.043408982,district_sales_manager,District Sales Manager,giám đốc kinh doanh ở khu vực,Les ventes de directeur de district,job title,10,category-test,District Sales Manager,1652174966259,,
profession-test,_doc,dotnet_developer,0.043408982,dotnet_developer,Dotnet Developer,DotNet Developer,dotnet Developer,job title,10,category-test,Dotnet Developer,1652174966259,,
profession-test,_doc,driver,0.043408982,driver,Driver,Người lái xe,Chauffeur,job title,10,category-test,Driver,1652174966259,,
profession-test,_doc,editor,0.043408982,editor,Editor,Biên tập viên,Éditeur,job title,10,category-test,Editor,1652174966259,,
profession-test,_doc,electrical_engineer,0.043408982,electrical_engineer,Electrical Engineer,Kỹ sư điện,Ingénieur éléctricien,job title,10,category-test,Electrical Engineer,1652174966259,,
profession-test,_doc,electrician,0.043408982,electrician,Electrician,Thợ điện,Électricien,job title,10,category-test,Electrician,1652174966259,,
profession-test,_doc,communications_coordinator,0.043408982,communications_coordinator,Communications Coordinator,Điều phối viên Truyền thông,Coordonnatrice des communications,job title,10,category-test,Communications Coordinator,1652174966259,,
profession-test,_doc,communications_manager,0.043408982,communications_manager,Communications Manager,Quản lý Truyền thông,communications Manager,job title,10,category-test,Communications Manager,1652174966259,,
profession-test,_doc,communications_specialist,0.043408982,communications_specialist,Communications Specialist,Chuyên gia truyền thông,Spécialiste des communications,job title,10,category-test,Communications Specialist,1652174966259,,
profession-test,_doc,community_manager,0.043408982,community_manager,Community Manager,Quản lý cộng đồng,Community Manager,job title,10,category-test,Community Manager,1652174966259,,
profession-test,_doc,company_driver,0.043408982,company_driver,Company Driver,điều khiển công ty,Pilote de l'entreprise,job title,10,category-test,Company Driver,1652174966259,,
profession-test,_doc,compliance_analyst,0.043408982,compliance_analyst,Compliance Analyst,Chuyên viên phân tích sự tuân thủ,Analyste de conformité,job title,10,category-test,Compliance Analyst,1652174966259,,
profession-test,_doc,compliance_manager,0.043408982,compliance_manager,Compliance Manager,Quản lý tuân thủ,Gestionnaire de la conformité,job title,10,category-test,Compliance Manager,1652174966259,,
profession-test,_doc,compliance_specialist,0.043408982,compliance_specialist,Compliance Specialist,Chuyên tuân,Spécialiste de la conformité,job title,10,category-test,Compliance Specialist,1652174966259,,
profession-test,_doc,concierge,0.043408982,concierge,Concierge,Concierge,La conciergerie,job title,10,category-test,Concierge,1652174966259,,
profession-test,_doc,construction_manager,0.043408982,construction_manager,Construction Manager,Quản lý xây dựng,Directeur de la construction,job title,10,category-test,Construction Manager,1652174966259,,
profession-test,_doc,construction_project_manager,0.043408982,construction_project_manager,Construction Project Manager,Quản lý dự án Xây dựng,Chef de projet de construction,job title,10,category-test,Construction Project Manager,1652174966259,,
profession-test,_doc,construction_superintendent,0.043408982,construction_superintendent,Construction Superintendent,Giám sát xây dựng,Surintendant de construction,job title,10,category-test,Construction Superintendent,1652174966259,,
profession-test,_doc,consultant,0.043408982,consultant,Consultant,Tư vấn,Consultant,job title,10,category-test,Consultant,1652174966259,,
profession-test,_doc,content_director,0.043408982,content_director,Content Director,Giám đốc nội dung,Directeur de la rédaction,job title,10,category-test,Content Director,1652174966259,,
profession-test,_doc,content_editor,0.043408982,content_editor,Content Editor,Biên tập viên nội dung,Éditeur de contenu,job title,10,category-test,Content Editor,1652174966259,,
profession-test,_doc,content_manager,0.043408982,content_manager,Content Manager,Nội dung quản lí,Gestionnaire de contenu,job title,10,category-test,Content Manager,1652174966259,,
profession-test,_doc,content_producer,0.043408982,content_producer,Content Producer,Nhà sản xuất nội dung,Producteur de contenu,job title,10,category-test,Content Producer,1652174966259,,
profession-test,_doc,content_specialist,0.043408982,content_specialist,Content Specialist,Chuyên nội dung,Spécialiste du contenu,job title,10,category-test,Content Specialist,1652174966259,,
profession-test,_doc,content_writer,0.043408982,content_writer,Content Writer,Nội dung viết,contenu Writer,job title,10,category-test,Content Writer,1652174966259,,
profession-test,_doc,contract_manager,0.043408982,contract_manager,Contract Manager,Người quản lý hợp đồng,Gestionnaire de contrat,job title,10,category-test,Contract Manager,1652174966259,,
profession-test,_doc,contract_specialist,0.043408982,contract_specialist,Contract Specialist,Chuyên hợp đồng,Spécialiste du contrat,job title,10,category-test,Contract Specialist,1652174966259,,
profession-test,_doc,control_engineer,0.043408982,control_engineer,Control Engineer,Kỹ sư kiểm soát,Ingénieur de contrôle,job title,10,category-test,Control Engineer,1652174966259,,
profession-test,_doc,controller,0.043408982,controller,Controller,Kiểm soát viên,Superviseur,job title,10,category-test,Controller,1652174966259,,
profession-test,_doc,cook,0.043408982,cook,Cook,Đầu bếp,Cuisinier,job title,10,category-test,Cook,1652174966259,,
profession-test,_doc,coordinator,0.043408982,coordinator,Coordinator,Điều phối viên,Coordinateur,job title,10,category-test,Coordinator,1652174966259,,
profession-test,_doc,copywriter,0.043408982,copywriter,Copywriter,Copywriter,Redacteur,job title,10,category-test,Copywriter,1652174966259,,
profession-test,_doc,corporate_associate,0.043408982,corporate_associate,Corporate Associate,Phó công ty,Associé d'entreprise,job title,10,category-test,Corporate Associate,1652174966259,,
profession-test,_doc,corporate_lawyer,0.043408982,corporate_lawyer,Corporate Lawyer,Luật sư của công ty,Avocat d'entreprise,job title,10,category-test,Corporate Lawyer,1652174966259,,
profession-test,_doc,counselor,0.043408982,counselor,Counselor,Cố vấn,Conseiller,job title,10,category-test,Counselor,1652174966259,,
profession-test,_doc,counter_sales,0.043408982,counter_sales,Counter Sales,Counter Sales,Comptoir de vente,job title,10,category-test,Counter Sales,1652174966259,,
profession-test,_doc,creative_director,0.043408982,creative_director,Creative Director,Giám đốc sáng tạo,Directeur de la création,job title,10,category-test,Creative Director,1652174966259,,
profession-test,_doc,credit_analyst,0.043408982,credit_analyst,Credit Analyst,Phân tích tín dụng,Analyste de crédit,job title,10,category-test,Credit Analyst,1652174966259,,
profession-test,_doc,crew,0.043408982,crew,Crew,Phi hành đoàn,Équipage,job title,10,category-test,Crew,1652174966259,,
profession-test,_doc,crew_member,0.043408982,crew_member,Crew Member,Crew Member,Membre de l'équipage,job title,10,category-test,Crew Member,1652174966259,,
profession-test,_doc,family_physician,0.043408982,family_physician,Family Physician,Bác sĩ gia đình,Médecin de famille,job title,10,category-test,Family Physician,1652174966259,,
profession-test,_doc,family_practice_physician,0.043408982,family_practice_physician,Family Practice Physician,Family Practice Bác Sĩ,Pratique des médecins de famille,job title,10,category-test,Family Practice Physician,1652174966259,,
profession-test,_doc,family_specialist,0.043408982,family_specialist,Family Specialist,Chuyên gia đình,Spécialiste de la famille,job title,10,category-test,Family Specialist,1652174966259,,
profession-test,_doc,field_engineer,0.043408982,field_engineer,Field Engineer,Kỹ sư hiện trường,Ingénieur de chantier,job title,10,category-test,Field Engineer,1652174966259,,
profession-test,_doc,field_service_technician,0.043408982,field_service_technician,Field Service Technician,Lĩnh vực Dịch vụ Kỹ Thuật,Technicien terrain,job title,10,category-test,Field Service Technician,1652174966259,,
profession-test,_doc,field_services_engineer,0.043408982,field_services_engineer,Field Services Engineer,Lĩnh vực Dịch vụ Kỹ sư,Services sur le terrain Ingénieur,job title,10,category-test,Field Services Engineer,1652174966259,,
profession-test,_doc,finance_associate,0.043408982,finance_associate,Finance Associate,Tài chính Associate,Associé Finance,job title,10,category-test,Finance Associate,1652174966259,,
profession-test,_doc,finance_manager,0.043408982,finance_manager,Finance Manager,Người quản lý tài chính,Responsable des finances,job title,10,category-test,Finance Manager,1652174966259,,
profession-test,_doc,finance_specialist,0.043408982,finance_specialist,Finance Specialist,Chuyên gia Tài chính,Spécialiste des finances,job title,10,category-test,Finance Specialist,1652174966259,,
profession-test,_doc,financial_advisor,0.043408982,financial_advisor,Financial Advisor,Cố vấn tài chính,Conseiller financier,job title,10,category-test,Financial Advisor,1652174966259,,
profession-test,_doc,financial_analyst,0.043408982,financial_analyst,Financial Analyst,Chuyên gia phân tích tài chính,Analyste financier,job title,10,category-test,Financial Analyst,1652174966259,,
profession-test,_doc,financial_controller,0.043408982,financial_controller,Financial Controller,Kiểm soát tài chính,Contrôleur financier,job title,10,category-test,Financial Controller,1652174966259,,
profession-test,_doc,financial_director,0.043408982,financial_director,Financial Director,Giám đốc tài chính,Directeur financier,job title,10,category-test,Financial Director,1652174966259,,
profession-test,_doc,financial_planning_analyst,0.043408982,financial_planning_analyst,Financial Planning Analyst,Chuyên viên phân tích Kế hoạch tài chính,Analyste de planification financière,job title,10,category-test,Financial Planning Analyst,1652174966259,,
profession-test,_doc,financial_planning_and_analysis_manager,0.043408982,financial_planning_and_analysis_manager,Financial Planning and Analysis Manager,Kế hoạch tài chính và phân tích quản lý,Planification financière et gestionnaire d'analyse,job title,10,category-test,Financial Planning and Analysis Manager,1652174966259,,
profession-test,_doc,flight_attendant,0.043408982,flight_attendant,Flight Attendant,Tiếp viên hàng không,Agent de bord,job title,10,category-test,Flight Attendant,1652174966259,,
profession-test,_doc,food_server,0.043408982,food_server,Food Server,Máy chủ Thực phẩm,Serveur,job title,10,category-test,Food Server,1652174966259,,
